Image,Class,Path,split
Image3501,1,..\Images\Image3501.jpg,1.1806409124521446
Image3502,0,..\Images\Image3502.jpg,-0.6273134459513029
Image3504,0,..\Images\Image3504.jpg,0.05119790188108534
Image3505,0,..\Images\Image3505.jpg,-0.501784192811532
Image3506,0,..\Images\Image3506.jpg,-1.3724655478841008
Image3507,0,..\Images\Image3507.jpg,0.32297450361766816
Image3508,0,..\Images\Image3508.jpg,-0.06100397185538355
Image3509,0,..\Images\Image3509.jpg,0.5002404694365699
Image3510,1,..\Images\Image3510.jpg,-0.5336003064391669
Image3511,1,..\Images\Image3511.jpg,1.2208212988130478
Image3512,1,..\Images\Image3512.jpg,-0.8767737812118448
Image3513,1,..\Images\Image3513.jpg,1.7120402840178925
Image3514,0,..\Images\Image3514.jpg,-1.7476365098282616
Image3515,0,..\Images\Image3515.jpg,0.43477006455689116
Image3516,0,..\Images\Image3516.jpg,0.47543068252662346
Image3517,1,..\Images\Image3517.jpg,-0.7955570679408823
Image3518,1,..\Images\Image3518.jpg,0.4243939378610126
Image3519,1,..\Images\Image3519.jpg,1.2795186697601588
Image3522,1,..\Images\Image3522.jpg,-2.4932708203300775
Image3523,1,..\Images\Image3523.jpg,-0.965664803523208
Image3525,0,..\Images\Image3525.jpg,-0.581782033392054
Image3526,0,..\Images\Image3526.jpg,-1.1738799644089726
Image3527,1,..\Images\Image3527.jpg,-0.19793772898468187
Image3528,1,..\Images\Image3528.jpg,2.067906338163552
Image3530,1,..\Images\Image3530.jpg,-1.0513099116393445
Image3531,1,..\Images\Image3531.jpg,1.4974316831796264
Image3532,1,..\Images\Image3532.jpg,1.8577023435377324
Image3533,1,..\Images\Image3533.jpg,-0.10343122429028392
Image3535,0,..\Images\Image3535.jpg,2.095843501809159
Image3536,1,..\Images\Image3536.jpg,1.5944423917491968
Image3537,1,..\Images\Image3537.jpg,0.678946987762233
Image3539,0,..\Images\Image3539.jpg,-0.049029340838036735
Image3540,0,..\Images\Image3540.jpg,-0.16036008104483077
Image3541,0,..\Images\Image3541.jpg,0.33085130461557777
Image3542,0,..\Images\Image3542.jpg,1.451001438131336
Image3543,0,..\Images\Image3543.jpg,0.8794170411374032
Image3544,1,..\Images\Image3544.jpg,-1.0773760769847582
Image3545,1,..\Images\Image3545.jpg,1.3764964500195378
Image3546,1,..\Images\Image3546.jpg,0.3131321400131553
Image3547,1,..\Images\Image3547.jpg,0.6870657958589163
Image3548,1,..\Images\Image3548.jpg,1.466540859278603
Image3549,1,..\Images\Image3549.jpg,-1.1115802495135512
Image3550,0,..\Images\Image3550.jpg,-0.035825578706462934
Image3551,1,..\Images\Image3551.jpg,-0.531454551359215
Image3552,1,..\Images\Image3552.jpg,-1.5678594253654559
Image3553,1,..\Images\Image3553.jpg,0.3467099776049199
Image3554,1,..\Images\Image3554.jpg,2.5115565515844236
Image3556,1,..\Images\Image3556.jpg,-0.032280611049470324
Image3558,1,..\Images\Image3558.jpg,0.12307820165618115
Image3559,0,..\Images\Image3559.jpg,-0.1131280525157404
Image3560,0,..\Images\Image3560.jpg,-1.2992163634458243
Image3561,1,..\Images\Image3561.jpg,0.23278674294016363
Image3562,1,..\Images\Image3562.jpg,-0.7567639770159263
Image3563,1,..\Images\Image3563.jpg,-2.1899217049785533
Image3565,1,..\Images\Image3565.jpg,0.9583858198420424
Image3568,1,..\Images\Image3568.jpg,1.0743180127155614
Image3569,1,..\Images\Image3569.jpg,0.2243396567780826
Image3570,0,..\Images\Image3570.jpg,0.9040175547613144
Image3572,1,..\Images\Image3572.jpg,1.3119837385739466
Image3573,1,..\Images\Image3573.jpg,0.3207857259326839
Image3574,1,..\Images\Image3574.jpg,0.19405194360587402
Image3576,1,..\Images\Image3576.jpg,0.2869558543017087
Image3577,1,..\Images\Image3577.jpg,-0.8319549174944512
Image3578,1,..\Images\Image3578.jpg,-0.6382827265284942
Image3580,1,..\Images\Image3580.jpg,-1.066234931899225
Image3581,1,..\Images\Image3581.jpg,2.1247714030169615
Image3582,0,..\Images\Image3582.jpg,1.3313390619884031
Image3584,1,..\Images\Image3584.jpg,-1.222895019555564
Image3586,1,..\Images\Image3586.jpg,-1.2935076252040958
Image3587,1,..\Images\Image3587.jpg,-0.695694877197064
Image3588,0,..\Images\Image3588.jpg,-0.9181269834165748
Image3590,0,..\Images\Image3590.jpg,-0.39622967810175985
Image3592,0,..\Images\Image3592.jpg,0.604120889588518
Image3593,0,..\Images\Image3593.jpg,2.303638752104789
Image3594,0,..\Images\Image3594.jpg,-1.479444223139724
Image3595,0,..\Images\Image3595.jpg,1.259233239786799
Image3596,0,..\Images\Image3596.jpg,1.1464408704007276
Image3597,0,..\Images\Image3597.jpg,-0.9733788380270346
Image3598,0,..\Images\Image3598.jpg,1.0071333364731596
Image3600,0,..\Images\Image3600.jpg,-0.22747625995340778
Image3601,0,..\Images\Image3601.jpg,-0.8239354869719996
Image3602,1,..\Images\Image3602.jpg,-0.7191094514491859
Image3603,1,..\Images\Image3603.jpg,2.049812095785926
Image3604,1,..\Images\Image3604.jpg,0.000682818957482628
Image3605,0,..\Images\Image3605.jpg,0.7821300015314592
Image3606,0,..\Images\Image3606.jpg,-0.7908993816675531
Image3607,0,..\Images\Image3607.jpg,-0.7798529462216388
Image3608,0,..\Images\Image3608.jpg,1.0819848092499422
Image3609,0,..\Images\Image3609.jpg,-1.3495762115515322
Image3610,0,..\Images\Image3610.jpg,-0.41521376790527154
Image3611,1,..\Images\Image3611.jpg,0.03402741107223205
Image3612,1,..\Images\Image3612.jpg,0.11137260184005242
Image3613,1,..\Images\Image3613.jpg,-0.17909328501615626
Image3614,1,..\Images\Image3614.jpg,0.3958197810959231
Image3615,1,..\Images\Image3615.jpg,0.6928557558178116
Image3616,1,..\Images\Image3616.jpg,0.73463754545933
Image3617,1,..\Images\Image3617.jpg,-0.9858038086678267
Image3618,0,..\Images\Image3618.jpg,-0.2841550979287972
Image3619,1,..\Images\Image3619.jpg,1.1947628618769377
Image3620,0,..\Images\Image3620.jpg,0.8946471875738723
Image3621,0,..\Images\Image3621.jpg,-1.372859451481064
Image3623,0,..\Images\Image3623.jpg,-1.9782252493748103
Image3624,1,..\Images\Image3624.jpg,0.04693490206036963
Image3626,1,..\Images\Image3626.jpg,-0.9478927172689863
Image3627,0,..\Images\Image3627.jpg,-0.8343230454915821
Image3628,1,..\Images\Image3628.jpg,0.7640297815728595
Image3629,1,..\Images\Image3629.jpg,-1.542801515209646
Image3630,1,..\Images\Image3630.jpg,-0.6327550298850391
Image3632,0,..\Images\Image3632.jpg,-0.6342858476894031
Image3633,0,..\Images\Image3633.jpg,-0.23596998721097162
Image3634,1,..\Images\Image3634.jpg,0.7441857103150346
Image3635,0,..\Images\Image3635.jpg,0.42154608353656126
Image3636,0,..\Images\Image3636.jpg,0.2668183962954019
Image3639,1,..\Images\Image3639.jpg,-0.12373268009975662
Image3641,1,..\Images\Image3641.jpg,-0.49693202511797824
Image3642,1,..\Images\Image3642.jpg,-0.18256897437954112
Image3643,0,..\Images\Image3643.jpg,-0.9899577925520139
Image3644,1,..\Images\Image3644.jpg,-0.0350076100062359
Image3645,1,..\Images\Image3645.jpg,-0.8110008636288448
Image3646,1,..\Images\Image3646.jpg,-1.1140464501619933
Image3647,1,..\Images\Image3647.jpg,0.25866114785538813
Image3648,1,..\Images\Image3648.jpg,0.21273977585766032
Image3649,1,..\Images\Image3649.jpg,0.7828737349485725
Image3651,0,..\Images\Image3651.jpg,0.4080528468367557
Image3652,0,..\Images\Image3652.jpg,0.5507975722736632
Image3653,0,..\Images\Image3653.jpg,0.44477380783159476
Image3654,1,..\Images\Image3654.jpg,-0.8256536828021421
Image3655,1,..\Images\Image3655.jpg,0.1493634822711889
Image3656,1,..\Images\Image3656.jpg,0.36414029605466136
Image3657,1,..\Images\Image3657.jpg,0.007178466907941942
Image3658,1,..\Images\Image3658.jpg,-2.0864776583710847
Image3659,1,..\Images\Image3659.jpg,0.16048962397348007
Image3660,1,..\Images\Image3660.jpg,2.212531039397242
Image3661,1,..\Images\Image3661.jpg,-0.3600392687569827
Image3662,1,..\Images\Image3662.jpg,-0.7280770978553212
Image3663,1,..\Images\Image3663.jpg,0.3733485597113982
Image3664,1,..\Images\Image3664.jpg,0.3123782104665717
Image3665,1,..\Images\Image3665.jpg,1.1927351654164144
Image3667,1,..\Images\Image3667.jpg,0.7313802525749924
Image3668,0,..\Images\Image3668.jpg,0.5904220612514635
Image3669,1,..\Images\Image3669.jpg,-0.1421465369405461
Image3670,1,..\Images\Image3670.jpg,0.33868731792169
Image3671,1,..\Images\Image3671.jpg,1.0294574815983573
Image3674,1,..\Images\Image3674.jpg,0.8201581867554845
Image3675,1,..\Images\Image3675.jpg,-0.06468860503251848
Image3676,1,..\Images\Image3676.jpg,0.07287409801551539
Image3677,0,..\Images\Image3677.jpg,0.0731969910016945
Image3678,0,..\Images\Image3678.jpg,-0.15024298879825998
Image3679,1,..\Images\Image3679.jpg,1.191707497107065
Image3680,1,..\Images\Image3680.jpg,-0.08371795984921201
Image3681,1,..\Images\Image3681.jpg,-1.1195461283831687
Image3682,1,..\Images\Image3682.jpg,-0.39352985596972884
Image3683,1,..\Images\Image3683.jpg,0.1786947168104756
Image3684,1,..\Images\Image3684.jpg,1.2292147842970504
Image3685,1,..\Images\Image3685.jpg,0.6030946849488336
Image3687,1,..\Images\Image3687.jpg,2.4851899166788916
Image3688,1,..\Images\Image3688.jpg,0.2647753109779796
Image3689,1,..\Images\Image3689.jpg,1.2753907379990148
Image3690,1,..\Images\Image3690.jpg,-0.15171443357722914
Image3691,1,..\Images\Image3691.jpg,0.5333592447054494
Image3692,1,..\Images\Image3692.jpg,0.8394685045184047
Image3694,0,..\Images\Image3694.jpg,1.057368305378225
Image3695,0,..\Images\Image3695.jpg,0.8721970000729778
Image3696,1,..\Images\Image3696.jpg,-0.3150867311941086
Image3698,1,..\Images\Image3698.jpg,0.33260751032419755
Image3701,1,..\Images\Image3701.jpg,1.0651719657143865
Image3704,1,..\Images\Image3704.jpg,-0.8369207037962799
Image3705,1,..\Images\Image3705.jpg,-0.14037505890533644
Image3706,0,..\Images\Image3706.jpg,0.3076126681891964
Image3707,1,..\Images\Image3707.jpg,-0.524567013767051
Image3708,1,..\Images\Image3708.jpg,1.3522026788671444
Image3709,1,..\Images\Image3709.jpg,0.4240668615184512
Image3710,1,..\Images\Image3710.jpg,0.03944704824073949
Image3711,1,..\Images\Image3711.jpg,-1.4359095238685275
Image3712,0,..\Images\Image3712.jpg,-1.3158158164275071
Image3714,0,..\Images\Image3714.jpg,-2.132595626154836
Image3715,0,..\Images\Image3715.jpg,1.0126374096440718
Image3716,1,..\Images\Image3716.jpg,-0.1581538443723203
Image3717,0,..\Images\Image3717.jpg,3.2430929695947333
Image3719,1,..\Images\Image3719.jpg,-0.18144906924751675
Image3720,1,..\Images\Image3720.jpg,-0.10633700253131496
Image3723,0,..\Images\Image3723.jpg,-1.6380290574360168
Image3724,0,..\Images\Image3724.jpg,-1.7863754653546866
Image3725,0,..\Images\Image3725.jpg,-0.6220348055543814
Image3726,0,..\Images\Image3726.jpg,0.5827375831738644
Image3727,0,..\Images\Image3727.jpg,0.4968735905075971
Image3728,0,..\Images\Image3728.jpg,1.0697714549838502
Image3730,0,..\Images\Image3730.jpg,-2.3161438629688766
Image3731,1,..\Images\Image3731.jpg,0.8580141953021454
Image3733,1,..\Images\Image3733.jpg,-2.018487864388638
Image3736,1,..\Images\Image3736.jpg,-0.12205713212127726
Image3737,0,..\Images\Image3737.jpg,-0.45784838618248924
Image3738,0,..\Images\Image3738.jpg,-0.15936223214590656
Image3739,1,..\Images\Image3739.jpg,-0.37058276240078286
Image3740,1,..\Images\Image3740.jpg,-1.3480471119401671
Image3741,1,..\Images\Image3741.jpg,-0.7146806769904318
Image3743,0,..\Images\Image3743.jpg,0.3216785413765001
Image3744,0,..\Images\Image3744.jpg,0.16805980596682024
Image3745,1,..\Images\Image3745.jpg,-0.9951484818533795
Image3746,1,..\Images\Image3746.jpg,-0.18150316213566714
Image3748,1,..\Images\Image3748.jpg,0.17847666388538974
Image3749,1,..\Images\Image3749.jpg,1.4288577078135674
Image3750,1,..\Images\Image3750.jpg,-1.4741321320421057
Image3751,1,..\Images\Image3751.jpg,-0.5859276733177553
Image3752,1,..\Images\Image3752.jpg,0.32910677871012955
Image3753,1,..\Images\Image3753.jpg,1.2528426344274837
Image3754,1,..\Images\Image3754.jpg,-0.4482246163001494
Image3757,0,..\Images\Image3757.jpg,0.10343812930810638
Image3759,0,..\Images\Image3759.jpg,0.2773584619646759
Image3760,0,..\Images\Image3760.jpg,-0.022278979183713316
Image3761,0,..\Images\Image3761.jpg,0.32208231076698546
Image3762,0,..\Images\Image3762.jpg,-0.01109200394860206
